customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerFeedback
CUST-000000,Female,1,Yes,Yes,1,No,No phone service,DSL,Month-to-month,Yes,Digital wallet,74.00,47.00,Yes,Support was responsive and the package feels fair; likely to cancel without a better offer
CUST-000170,Female,0,No,Yes,39,Yes,No,No,Two year,Yes,Digital wallet,28.50,843.50,No,Support was responsive and the package feels fair; new payment option is convenient
CUST-000171,Male,0,Yes,Yes,46,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,2169.50,No,The service works well but the price feels high; no major issues this month
CUST-000172,Female,0,Yes,No,53,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,4240.00,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000173,Male,0,No,No,60,Yes,Yes,No,Two year,No,Mailed check,39.25,1292.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000174,Female,0,Yes,No,67,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,3154.00,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000175,Male,0,Yes,Yes,2,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,167.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000176,Female,1,No,Yes,9,No,No phone service,No,Two year,Yes,Electronic check,30.00,193.50,No,The service works well but the price feels high; no major issues this month
CUST-000177,Male,1,Yes,No,16,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,754.50,Yes,Setup was easy and the app is straightforward; likely to cancel without a better offer
CUST-000178,Female,0,Yes,No,23,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,1845.00,No,The connection is stable and billing is clear; no major issues this month
CUST-000179,Male,0,No,No,30,Yes,No,No,Two year,No,Credit card (automatic),30.75,652.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000180,Female,0,Yes,Yes,37,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,1739.00,No,Support was responsive and the package feels fair; no major issues this month
CUST-000181,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,3522.50,No,The service works well but the price feels high; no major issues this month
CUST-000182,Female,0,No,No,51,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,1101.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000183,Male,0,Yes,No,58,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,2733.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000184,Female,1,Yes,No,65,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,5200.00,Yes,I would keep the plan if the monthly fee was lower; likely to cancel without a better offer
CUST-000185,Male,1,No,Yes,72,Yes,Yes,No,Two year,No,Mailed check,39.25,1550.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000186,Female,0,Yes,Yes,7,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,334.00,No,The service works well but the price feels high; no major issues this month
CUST-000187,Male,0,Yes,No,14,No,No phone service,Fiber optic,One year,No,Digital wallet,109.25,1127.50,No,Setup was easy and the app is straightforward; new payment option is convenient
CUST-000188,Female,0,No,No,21,Yes,Yes,No,Two year,Yes,Electronic check,37.00,451.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000189,Male,0,Yes,No,28,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,1318.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000190,Female,0,Yes,Yes,35,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,2805.00,No,Support was responsive and the package feels fair; no major issues this month
CUST-000191,Male,0,No,Yes,42,Yes,No,No,Two year,No,Credit card (automatic),30.75,910.50,No,The service works well but the price feels high; no major issues this month
CUST-000192,Female,1,Yes,No,49,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,2303.00,Yes,Setup was easy and the app is straightforward; likely to cancel without a better offer
CUST-000193,Male,1,Yes,No,56,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,4482.50,Yes,The connection is stable and billing is clear; likely to cancel without a better offer
CUST-000194,Female,0,No,No,63,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,1359.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000195,Male,0,Yes,Yes,70,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,3297.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000196,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,400.00,No,The service works well but the price feels high; no major issues this month
CUST-000197,Male,0,No,No,12,Yes,Yes,No,Two year,No,Mailed check,39.25,260.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000198,Female,0,Yes,No,19,No,No phone service,DSL,Month-to-month,Yes,Bank transfer (automatic),74.00,898.00,No,The connection is stable and billing is clear; no major issues this month
CUST-000199,Male,0,Yes,No,26,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,2087.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000200,Female,1,No,Yes,33,Yes,Yes,No,Two year,Yes,Electronic check,37.00,709.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000201,Male,1,Yes,Yes,40,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,1882.50,Yes,The service works well but the price feels high; likely to cancel without a better offer
CUST-000202,Female,0,Yes,No,47,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,3765.00,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000203,Male,0,No,No,54,Yes,No,No,Two year,No,Credit card (automatic),30.75,1168.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000204,Female,0,Yes,No,61,Yes,Yes,DSL,Month-to-month,Yes,Digital wallet,81.00,2867.00,No,I would keep the plan if the monthly fee was lower; new payment option is convenient
CUST-000205,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,5442.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000206,Female,0,No,Yes,3,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,69.50,No,The service works well but the price feels high; no major issues this month
CUST-000207,Male,0,Yes,No,10,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,477.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000208,Female,1,Yes,No,17,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,1360.00,Yes,The connection is stable and billing is clear; likely to cancel without a better offer
CUST-000209,Male,1,No,No,24,No,No phone service,No,Two year,No,Mailed check,32.25,518.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000210,Female,0,Yes,Yes,31,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,1462.00,No,Support was responsive and the package feels fair; no major issues this month
CUST-000211,Male,0,Yes,Yes,38,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,3047.50,No,The service works well but the price feels high; no major issues this month
CUST-000212,Female,0,No,No,45,Yes,Yes,No,Two year,Yes,Electronic check,37.00,967.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000213,Male,0,Yes,No,52,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,2446.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000214,Female,0,Yes,No,59,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,4725.00,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000215,Male,0,No,Yes,66,Yes,No,No,Two year,No,Credit card (automatic),30.75,1426.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000216,Female,1,Yes,Yes,1,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,47.00,Yes,The service works well but the price feels high; likely to cancel without a better offer
CUST-000217,Male,1,Yes,No,8,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,642.50,Yes,Setup was easy and the app is straightforward; likely to cancel without a better offer
CUST-000218,Female,0,No,No,15,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,327.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000219,Male,0,Yes,No,22,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,1041.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000220,Female,0,Yes,Yes,29,No,No phone service,Fiber optic,One year,Yes,Electronic check,111.50,2320.00,No,Support was responsive and the package feels fair; no major issues this month
CUST-000221,Male,0,No,Yes,36,Yes,Yes,No,Two year,No,Digital wallet,39.25,776.50,No,The service works well but the price feels high; new payment option is convenient
CUST-000222,Female,0,Yes,No,43,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,2026.00,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000223,Male,0,Yes,No,50,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,4007.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000224,Female,1,No,No,57,Yes,Yes,No,Two year,Yes,Electronic check,37.00,1225.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000225,Male,1,Yes,Yes,64,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,3010.50,Yes,Support was responsive and the package feels fair; likely to cancel without a better offer
CUST-000226,Female,0,Yes,Yes,71,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,5685.00,No,The service works well but the price feels high; no major issues this month
CUST-000227,Male,0,No,No,6,Yes,No,No,Two year,No,Credit card (automatic),30.75,136.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000228,Female,0,Yes,No,13,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,611.00,No,The connection is stable and billing is clear; no major issues this month
CUST-000229,Male,0,Yes,No,20,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,1602.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000230,Female,0,No,Yes,27,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,585.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000231,Male,0,Yes,Yes,34,No,No phone service,DSL,Month-to-month,Yes,Credit card (automatic),76.25,1605.50,No,The service works well but the price feels high; no major issues this month
CUST-000232,Female,1,Yes,No,41,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,3280.00,Yes,Setup was easy and the app is straightforward; likely to cancel without a better offer
CUST-000233,Male,1,No,No,48,Yes,Yes,No,Two year,No,Mailed check,39.25,1034.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000234,Female,0,Yes,No,55,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,2590.00,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000235,Male,0,Yes,Yes,62,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,4967.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000236,Female,0,No,Yes,69,Yes,Yes,No,Two year,Yes,Electronic check,37.00,1483.50,No,The service works well but the price feels high; no major issues this month
CUST-000237,Male,0,Yes,No,4,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,190.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000238,Female,0,Yes,No,11,Yes,No,Fiber optic,One year,Yes,Digital wallet,110.00,885.00,No,The connection is stable and billing is clear; new payment option is convenient
CUST-000239,Male,0,No,No,18,Yes,No,No,Two year,No,Credit card (automatic),30.75,394.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000240,Female,1,Yes,Yes,25,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,1175.00,Yes,Support was responsive and the package feels fair; likely to cancel without a better offer
CUST-000241,Male,1,Yes,Yes,32,Yes,Yes,Fiber optic,One year,No,Mailed check,116.25,2562.50,Yes,The service works well but the price feels high; likely to cancel without a better offer
CUST-000242,Female,0,No,No,39,No,No phone service,No,Two year,Yes,Bank transfer (automatic),30.00,843.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000243,Male,0,Yes,No,46,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),74.75,2169.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000244,Female,0,Yes,No,53,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,4240.00,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000245,Male,0,No,Yes,60,Yes,Yes,No,Two year,No,Mailed check,39.25,1292.50,No,Support was responsive and the package feels fair; no major issues this month
CUST-000246,Female,0,Yes,Yes,67,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),72.50,3154.00,No,The service works well but the price feels high; no major issues this month
CUST-000247,Male,0,Yes,No,2,Yes,No,Fiber optic,One year,No,Credit card (automatic),107.75,167.50,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000248,Female,1,No,No,9,Yes,Yes,No,Two year,Yes,Electronic check,37.00,193.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000249,Male,1,Yes,No,16,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,83.25,754.50,Yes,I would keep the plan if the monthly fee was lower; likely to cancel without a better offer
CUST-000250,Female,0,Yes,Yes,23,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),110.00,1845.00,No,Support was responsive and the package feels fair; no major issues this month
CUST-000251,Male,0,No,Yes,30,Yes,No,No,Two year,No,Credit card (automatic),30.75,652.50,No,The service works well but the price feels high; no major issues this month
CUST-000252,Female,0,Yes,No,37,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,81.00,1739.00,No,Setup was easy and the app is straightforward; no major issues this month
CUST-000253,Male,0,Yes,No,44,No,No phone service,Fiber optic,One year,No,Mailed check,109.25,3522.50,No,The connection is stable and billing is clear; no major issues this month
CUST-000254,Female,0,No,No,51,Yes,No,No,Two year,Yes,Bank transfer (automatic),28.50,1101.50,No,I would keep the plan if the monthly fee was lower; no major issues this month
CUST-000255,Male,0,Yes,Yes,58,Yes,No,DSL,Month-to-month,Yes,Digital wallet,74.75,2733.50,No,Support was responsive and the package feels fair; new payment option is convenient
CUST-000256,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,One year,Yes,Electronic check,118.50,5200.00,Yes,The service works well but the price feels high; likely to cancel without a better offer
